id,ticker,timestamp,caption,sentiment,virality,image_path,price_change,price_up,volume,delta_time,price_timestamp
2694,MSFT,2023-09-01 07:11:00,MSFT bear... 😢,negative,33.67581182597474,meme_images/meme_2694.png,-3.642618359800049,0,60612.279895905296,0 days 00:15:00,2023-09-01 07:26:00
134,MSFT,2023-09-01 12:34:00,MSFT dump... 😢,negative,786.2320765583004,meme_images/meme_134.png,-2.74459425751812,0,30739.128997112464,0 days 00:14:00,2023-09-01 12:48:00
4498,MSFT,2023-09-01 12:59:00,MSFT watch. 📊,neutral,3208.8185435820164,meme_images/meme_4498.png,2.0518569898221664,1,78042.31481963143,0 days 00:11:00,2023-09-01 13:10:00
1844,MSFT,2023-09-01 19:28:00,MSFT update. ⌛,neutral,397.0508888371386,meme_images/meme_1844.png,-0.3575424600933302,0,22902.54803956585,0 days 00:30:00,2023-09-01 19:58:00
3195,MSFT,2023-09-02 17:42:00,MSFT rocket! 🚀,positive,848.034431990337,meme_images/meme_3195.png,2.8049919979336675,1,55963.81404666969,0 days 00:10:00,2023-09-02 17:52:00
5576,MSFT,2023-09-03 00:09:00,MSFT bear... 😢,negative,1303.173278630425,meme_images/meme_5576.png,-3.707704685932821,0,128540.59703401133,0 days 00:07:00,2023-09-03 00:16:00
3221,MSFT,2023-09-03 18:37:00,MSFT crash... 😢,negative,8.739209657122228,meme_images/meme_3221.png,-3.764106247531455,0,39508.68837515522,0 days 00:09:00,2023-09-03 18:46:00
1421,MSFT,2023-09-03 22:30:00,MSFT news. ⌛,neutral,959.2761491537472,meme_images/meme_1421.png,1.6585716880855417,1,447841.2935199043,0 days 00:20:00,2023-09-03 22:50:00
5190,MSFT,2023-09-04 03:32:00,MSFT down... 📉,negative,22.056090840977024,meme_images/meme_5190.png,-1.3934453578882244,0,71114.17071690338,0 days 00:29:00,2023-09-04 04:01:00
8755,MSFT,2023-09-04 03:37:00,MSFT buy! 💎🙌,positive,34.12910603148358,meme_images/meme_8755.png,4.484200897269809,1,88044.81913010092,0 days 00:18:00,2023-09-04 03:55:00
1835,MSFT,2023-09-04 12:12:00,MSFT bull! 💎🙌,positive,138.5198853599911,meme_images/meme_1835.png,1.3791664710735825,1,9359.833928129705,0 days 00:12:00,2023-09-04 12:24:00
927,MSFT,2023-09-05 03:17:00,MSFT FUD... 😢,negative,161.14777261799125,meme_images/meme_927.png,-2.494393756688559,0,55421.94584784494,0 days 00:15:00,2023-09-05 03:32:00
9299,MSFT,2023-09-05 19:28:00,MSFT news. ⌛,neutral,33.147169880047954,meme_images/meme_9299.png,-0.4857703997725082,0,20023.565259153977,0 days 00:15:00,2023-09-05 19:43:00
5386,MSFT,2023-09-07 03:31:00,MSFT diamond hands! 🚀,positive,846.5774158173753,meme_images/meme_5386.png,3.646047282181289,1,74724.69083315047,0 days 00:09:00,2023-09-07 03:40:00
4778,MSFT,2023-09-08 06:21:00,MSFT news. 🧐,neutral,15.3025320877364,meme_images/meme_4778.png,0.5361908708727546,1,12011.933706599371,0 days 00:17:00,2023-09-08 06:38:00
8453,MSFT,2023-09-08 10:55:00,MSFT crash... 😢,negative,60.72626642826685,meme_images/meme_8453.png,-3.609784478959222,0,195286.94227789287,0 days 00:13:00,2023-09-08 11:08:00
9109,MSFT,2023-09-08 17:40:00,MSFT crash... 💸,negative,160.81123198044165,meme_images/meme_9109.png,-0.9225921736823084,0,41678.48694904532,0 days 00:11:00,2023-09-08 17:51:00
5532,MSFT,2023-09-09 21:05:00,MSFT hold. 🧐,neutral,1323.7527842212717,meme_images/meme_5532.png,-0.0716684062432584,0,8828.374328455267,0 days 00:25:00,2023-09-09 21:30:00
9947,MSFT,2023-09-10 08:04:00,MSFT update. 📊,neutral,1630.633766839424,meme_images/meme_9947.png,0.2490709172763102,1,41672.64383883226,0 days 00:11:00,2023-09-10 08:15:00
5970,MSFT,2023-09-10 08:50:00,MSFT gain! 🚀,positive,2.4100737174240945,meme_images/meme_5970.png,5.714832138523818,1,38838.04064830879,0 days 00:20:00,2023-09-10 09:10:00
4557,MSFT,2023-09-10 22:05:00,MSFT crash... 😢,negative,76.87352826803192,meme_images/meme_4557.png,-1.4787529538884343,0,36151.20069206588,0 days 00:22:00,2023-09-10 22:27:00
6902,MSFT,2023-09-11 00:28:00,MSFT hold. 📊,neutral,1303.5020416009918,meme_images/meme_6902.png,0.8117030659357193,1,163952.13255568003,0 days 00:11:00,2023-09-11 00:39:00
781,MSFT,2023-09-11 01:42:00,MSFT dump... 📉,negative,286.7563808009087,meme_images/meme_781.png,-4.322418766482601,0,38154.1210278731,0 days 00:22:00,2023-09-11 02:04:00
5622,MSFT,2023-09-11 04:13:00,MSFT waiting. ⌛,neutral,556.6999353454206,meme_images/meme_5622.png,-1.336593612736695,0,49736.85263143913,0 days 00:12:00,2023-09-11 04:25:00
2832,MSFT,2023-09-11 13:43:00,MSFT bull! 🚀,positive,678.5448947092767,meme_images/meme_2832.png,0.032350381523496,1,20182.3625118486,0 days 00:05:00,2023-09-11 13:48:00
7117,MSFT,2023-09-12 00:08:00,MSFT update. 📊,neutral,158.91250100719017,meme_images/meme_7117.png,0.1668898742013575,1,33074.05293857423,0 days 00:25:00,2023-09-12 00:33:00
5755,MSFT,2023-09-12 21:30:00,MSFT hold. 🧐,neutral,1153.031012458265,meme_images/meme_5755.png,0.2111070243948331,1,112634.87468424534,0 days 00:07:00,2023-09-12 21:37:00
3136,MSFT,2023-09-13 07:28:00,MSFT gain! 📈,positive,1.1710383681548793,meme_images/meme_3136.png,3.144834289015704,1,198706.46670109796,0 days 00:27:00,2023-09-13 07:55:00
3063,MSFT,2023-09-13 12:05:00,MSFT FUD... 💸,negative,86.64451176196063,meme_images/meme_3063.png,-1.958958139549823,0,11072.287022895767,0 days 00:14:00,2023-09-13 12:19:00
2249,MSFT,2023-09-13 17:39:00,MSFT bull! 📈,positive,21.54850126160713,meme_images/meme_2249.png,1.6031171001813642,1,34381.51837340587,0 days 00:17:00,2023-09-13 17:56:00
6940,MSFT,2023-09-15 00:52:00,MSFT waiting. ⌛,neutral,418.3578839795831,meme_images/meme_6940.png,0.5764789496085475,1,23113.88756535453,0 days 00:23:00,2023-09-15 01:15:00
5538,MSFT,2023-09-16 07:33:00,MSFT up! 📈,positive,114.74059716868356,meme_images/meme_5538.png,3.834782605709424,1,102094.52045653688,0 days 00:23:00,2023-09-16 07:56:00
3185,MSFT,2023-09-17 11:11:00,MSFT news. ⌛,neutral,5235.952386311619,meme_images/meme_3185.png,-2.354766923246969,0,70951.0105104396,0 days 00:09:00,2023-09-17 11:20:00
3258,MSFT,2023-09-18 05:49:00,MSFT waiting. 🧐,neutral,200.0384415013794,meme_images/meme_3258.png,-2.3035535435304606,0,14320.266700191594,0 days 00:22:00,2023-09-18 06:11:00
8541,MSFT,2023-09-18 08:53:00,MSFT dump... 💸,negative,365.0616813391168,meme_images/meme_8541.png,-4.789647444222686,0,45482.7622999193,0 days 00:09:00,2023-09-18 09:02:00
7829,MSFT,2023-09-18 10:53:00,MSFT watch. ⌛,neutral,37.05151327958194,meme_images/meme_7829.png,0.0052027736420712,1,46172.54011968205,0 days 00:19:00,2023-09-18 11:12:00
1772,MSFT,2023-09-18 11:50:00,MSFT HODL! 🚀,positive,225.44635575699195,meme_images/meme_1772.png,2.225385981822446,1,10293.311586415548,0 days 00:18:00,2023-09-18 12:08:00
2607,MSFT,2023-09-18 23:19:00,MSFT sell... 😢,negative,382.146720051065,meme_images/meme_2607.png,-0.5586761355753425,0,16229.786054760383,0 days 00:25:00,2023-09-18 23:44:00
5786,MSFT,2023-09-19 08:53:00,MSFT hold. ⌛,neutral,5.652340362973436,meme_images/meme_5786.png,-0.6732832625891892,0,10010.217995678888,0 days 00:08:00,2023-09-19 09:01:00
4338,MSFT,2023-09-20 00:38:00,MSFT watch. 📊,neutral,6.771451317918568,meme_images/meme_4338.png,-0.2781382059560553,0,13197.60011578105,0 days 00:18:00,2023-09-20 00:56:00
240,MSFT,2023-09-20 02:17:00,MSFT dump... 📉,negative,388.84212334509937,meme_images/meme_240.png,-2.5729000949774767,0,339845.68704108096,0 days 00:16:00,2023-09-20 02:33:00
7426,MSFT,2023-09-20 13:02:00,MSFT waiting. 🧐,neutral,5.754858628899176,meme_images/meme_7426.png,0.1109382847237976,1,36023.24217307486,0 days 00:11:00,2023-09-20 13:13:00
7577,MSFT,2023-09-20 21:12:00,MSFT dump... 📉,negative,72.49877921642357,meme_images/meme_7577.png,-2.626795424532742,0,185915.7473593397,0 days 00:10:00,2023-09-20 21:22:00
7179,MSFT,2023-09-20 22:31:00,MSFT paper hands... 💸,negative,25.44685934325504,meme_images/meme_7179.png,-4.678172881599227,0,59254.69842649088,0 days 00:20:00,2023-09-20 22:51:00
2775,MSFT,2023-09-22 04:15:00,MSFT update. ⌛,neutral,85.15093488702871,meme_images/meme_2775.png,-0.1113350103659659,0,4171.116779576161,0 days 00:26:00,2023-09-22 04:41:00
8956,MSFT,2023-09-22 06:19:00,MSFT HODL! 💎🙌,positive,10.209735991730398,meme_images/meme_8956.png,1.112874353266022,1,12637.40846124114,0 days 00:17:00,2023-09-22 06:36:00
6973,MSFT,2023-09-22 21:58:00,MSFT paper hands... 📉,negative,69.2711542839432,meme_images/meme_6973.png,-3.505346554234287,0,227192.69383740597,0 days 00:20:00,2023-09-22 22:18:00
3402,MSFT,2023-09-22 23:20:00,MSFT sell... 📉,negative,122.1283730017669,meme_images/meme_3402.png,-0.7152912098875644,0,13105.96643235656,0 days 00:14:00,2023-09-22 23:34:00
5679,MSFT,2023-09-23 10:24:00,MSFT waiting. ⌛,neutral,4670.520201129945,meme_images/meme_5679.png,1.8075750073088384,1,45707.06306888183,0 days 00:18:00,2023-09-23 10:42:00
5471,MSFT,2023-09-23 11:35:00,MSFT update. 📊,neutral,594.0648325777616,meme_images/meme_5471.png,-0.9361696615719732,0,66584.53615036035,0 days 00:10:00,2023-09-23 11:45:00
2661,MSFT,2023-09-23 20:05:00,MSFT watch. ⌛,neutral,1.1365183606268574,meme_images/meme_2661.png,-0.6437272659324849,0,41315.66033025624,0 days 00:18:00,2023-09-23 20:23:00
8754,MSFT,2023-09-24 19:12:00,MSFT buy! 📈,positive,0.2499985141411411,meme_images/meme_8754.png,3.4769388930570253,1,19433.452158617554,0 days 00:17:00,2023-09-24 19:29:00
227,MSFT,2023-09-25 09:36:00,MSFT down... 📉,negative,161.55639533703166,meme_images/meme_227.png,-0.4737659145951078,0,85895.21573378862,0 days 00:19:00,2023-09-25 09:55:00
8994,MSFT,2023-09-25 15:55:00,MSFT to the moon! 💎🙌,positive,72.017028646136,meme_images/meme_8994.png,4.575430331368797,1,10187.63711060637,0 days 00:24:00,2023-09-25 16:19:00
4072,MSFT,2023-09-26 13:48:00,MSFT buy! 🚀,positive,342.8640070877944,meme_images/meme_4072.png,3.8876942612676606,1,100612.82335609828,0 days 00:18:00,2023-09-26 14:06:00
3102,MSFT,2023-09-27 09:34:00,MSFT rocket! 💎🙌,positive,1008.127386208709,meme_images/meme_3102.png,2.2098722427031547,1,120637.26204652428,0 days 00:27:00,2023-09-27 10:01:00
8716,MSFT,2023-09-27 10:21:00,MSFT paper hands... 😢,negative,49.98963363388462,meme_images/meme_8716.png,-4.656870806935977,0,111023.28894371714,0 days 00:26:00,2023-09-27 10:47:00
8030,MSFT,2023-09-28 06:29:00,MSFT hold. ⌛,neutral,27.36253884622718,meme_images/meme_8030.png,0.511629728365958,1,22792.08870410425,0 days 00:14:00,2023-09-28 06:43:00
7311,MSFT,2023-09-28 15:17:00,MSFT crash... 😢,negative,15.074887402788493,meme_images/meme_7311.png,-0.5704171823658962,0,7374.566107407063,0 days 00:28:00,2023-09-28 15:45:00
3590,MSFT,2023-09-28 18:01:00,MSFT diamond hands! 📈,positive,12.393596087094606,meme_images/meme_3590.png,0.8231284042218221,1,9885.089702409525,0 days 00:16:00,2023-09-28 18:17:00
6955,MSFT,2023-09-28 23:50:00,MSFT bull! 🚀,positive,6.81486698821187,meme_images/meme_6955.png,0.1823318687447109,1,23844.885789240343,0 days 00:17:00,2023-09-29 00:07:00
930,MSFT,2023-09-29 15:24:00,MSFT news. 🧐,neutral,1776.489641899728,meme_images/meme_930.png,1.8566945424065155,1,85796.04017330673,0 days 00:12:00,2023-09-29 15:36:00
7608,MSFT,2023-09-29 16:50:00,MSFT gain! 🚀,positive,13.136194271634292,meme_images/meme_7608.png,2.453982525655083,1,143004.60537810164,0 days 00:16:00,2023-09-29 17:06:00
273,MSFT,2023-09-30 12:03:00,MSFT gain! 💎🙌,positive,48.09544959638704,meme_images/meme_273.png,1.271704580693081,1,33221.90953923596,0 days 00:18:00,2023-09-30 12:21:00
4572,MSFT,2023-09-30 15:23:00,MSFT update. 🧐,neutral,22.15516622328776,meme_images/meme_4572.png,-3.142244688327246,0,90842.26981904334,0 days 00:16:00,2023-09-30 15:39:00
2113,MSFT,2023-09-30 17:54:00,MSFT waiting. 📊,neutral,1295.1750697201546,meme_images/meme_2113.png,-0.9839405504548928,0,48905.23049332171,0 days 00:07:00,2023-09-30 18:01:00
5600,MSFT,2023-09-30 19:38:00,MSFT moon! 📈,positive,780.5618517426311,meme_images/meme_5600.png,1.7967425411818736,1,15080.83060141288,0 days 00:20:00,2023-09-30 19:58:00
2274,MSFT,2023-09-30 22:06:00,MSFT diamond hands! 💎🙌,positive,773.5741660431627,meme_images/meme_2274.png,2.2443527739873157,1,207174.55913123497,0 days 00:26:00,2023-09-30 22:32:00
1873,MSFT,2023-10-02 00:47:00,MSFT buy! 🚀,positive,613.9951052083009,meme_images/meme_1873.png,1.9914521509625236,1,71276.12355572217,0 days 00:22:00,2023-10-02 01:09:00
9945,MSFT,2023-10-02 12:38:00,MSFT buy! 🚀,positive,10.407644124735103,meme_images/meme_9945.png,3.051690398254089,1,30989.89511845484,0 days 00:14:00,2023-10-02 12:52:00
768,MSFT,2023-10-03 08:20:00,MSFT gain! 📈,positive,1104.8026539444534,meme_images/meme_768.png,2.4282514091779284,1,35120.37346224467,0 days 00:13:00,2023-10-03 08:33:00
3093,MSFT,2023-10-03 16:39:00,MSFT FUD... 📉,negative,242.1970303117625,meme_images/meme_3093.png,-5.046023511255569,0,781880.7887536839,0 days 00:15:00,2023-10-03 16:54:00
8509,MSFT,2023-10-03 23:51:00,MSFT watch. 🧐,neutral,101.8438031854077,meme_images/meme_8509.png,-0.35092632779914,0,63782.40517378643,0 days 00:22:00,2023-10-04 00:13:00
1442,MSFT,2023-10-04 19:16:00,MSFT update. 📊,neutral,370.2952294029981,meme_images/meme_1442.png,-0.4654711786363745,0,6678.018672235992,0 days 00:06:00,2023-10-04 19:22:00
3464,MSFT,2023-10-05 23:19:00,MSFT rocket! 🚀,positive,215.93339729766643,meme_images/meme_3464.png,2.8957178644368096,1,35088.66381782385,0 days 00:28:00,2023-10-05 23:47:00
4270,MSFT,2023-10-06 02:59:00,MSFT sell... 😢,negative,80.63524994674394,meme_images/meme_4270.png,-1.304080191602952,0,9576.98786794462,0 days 00:15:00,2023-10-06 03:14:00
5874,MSFT,2023-10-06 04:34:00,MSFT dump... 😢,negative,5.8968246045356185,meme_images/meme_5874.png,-2.017841462997089,0,51352.40684162242,0 days 00:30:00,2023-10-06 05:04:00
8676,MSFT,2023-10-07 12:29:00,MSFT hold. 🧐,neutral,541.8781172158529,meme_images/meme_8676.png,0.9839242101201238,1,31088.98287230447,0 days 00:15:00,2023-10-07 12:44:00
5173,MSFT,2023-10-07 21:51:00,MSFT sell... 😢,negative,1383.4659129038444,meme_images/meme_5173.png,-2.6653605647449905,0,69595.96814309592,0 days 00:12:00,2023-10-07 22:03:00
7551,MSFT,2023-10-08 11:36:00,MSFT bear... 📉,negative,178.6502916941421,meme_images/meme_7551.png,-2.445925980328568,0,62763.60348512137,0 days 00:27:00,2023-10-08 12:03:00
8751,MSFT,2023-10-09 01:57:00,MSFT update. 🧐,neutral,103.94102053689002,meme_images/meme_8751.png,1.6366407482379957,1,12868.416950301844,0 days 00:23:00,2023-10-09 02:20:00
8303,MSFT,2023-10-09 16:38:00,MSFT news. ⌛,neutral,990.3878728570955,meme_images/meme_8303.png,1.8307591884862084,1,190114.6202583392,0 days 00:17:00,2023-10-09 16:55:00
9811,MSFT,2023-10-09 18:09:00,MSFT waiting. 📊,neutral,312.0596263502796,meme_images/meme_9811.png,-0.3969568582101567,0,9085.718363620415,0 days 00:17:00,2023-10-09 18:26:00
7242,MSFT,2023-10-09 21:15:00,MSFT waiting. ⌛,neutral,246.5162267447218,meme_images/meme_7242.png,2.0176718528843907,1,64496.1917816069,0 days 00:28:00,2023-10-09 21:43:00
5240,MSFT,2023-10-11 21:16:00,MSFT rocket! 💎🙌,positive,440.4680516771765,meme_images/meme_5240.png,0.8727069645574741,1,50932.467171379045,0 days 00:08:00,2023-10-11 21:24:00
7935,MSFT,2023-10-12 08:14:00,MSFT waiting. 🧐,neutral,3.844663627751094,meme_images/meme_7935.png,0.3021491081081158,1,10808.241173350938,0 days 00:19:00,2023-10-12 08:33:00
4530,MSFT,2023-10-12 14:33:00,MSFT up! 🚀,positive,16.941196924528175,meme_images/meme_4530.png,3.287409957426027,1,179799.1454905442,0 days 00:19:00,2023-10-12 14:52:00
1075,MSFT,2023-10-12 22:21:00,MSFT dump... 💸,negative,632.1000713618396,meme_images/meme_1075.png,-1.330295941980181,0,88432.4707726711,0 days 00:09:00,2023-10-12 22:30:00
9661,MSFT,2023-10-13 08:01:00,MSFT dump... 📉,negative,205.23677246325985,meme_images/meme_9661.png,-3.0198881545823246,0,41693.28973817788,0 days 00:05:00,2023-10-13 08:06:00
9056,MSFT,2023-10-14 07:01:00,MSFT bull! 📈,positive,259.955102784218,meme_images/meme_9056.png,2.832659297967845,1,22613.513175104858,0 days 00:29:00,2023-10-14 07:30:00
6349,MSFT,2023-10-14 13:19:00,MSFT waiting. ⌛,neutral,64.8674416076303,meme_images/meme_6349.png,-0.0887009026377422,0,86988.58517693338,0 days 00:18:00,2023-10-14 13:37:00
3349,MSFT,2023-10-14 14:18:00,MSFT watch. 🧐,neutral,368.05718716223686,meme_images/meme_3349.png,-0.7578317120711136,0,14863.517366979757,0 days 00:21:00,2023-10-14 14:39:00
2388,MSFT,2023-10-14 21:05:00,MSFT watch. 🧐,neutral,1126.8066445639947,meme_images/meme_2388.png,0.5320734419686005,1,18647.6104838856,0 days 00:18:00,2023-10-14 21:23:00
9414,MSFT,2023-10-15 08:56:00,MSFT update. 📊,neutral,168.14734659899452,meme_images/meme_9414.png,-0.3564958036805827,0,14849.977025302636,0 days 00:10:00,2023-10-15 09:06:00
4490,MSFT,2023-10-15 20:58:00,MSFT bear... 😢,negative,0.5439653744765262,meme_images/meme_4490.png,-1.9630424948417573,0,115142.57819803574,0 days 00:24:00,2023-10-15 21:22:00
6926,MSFT,2023-10-16 01:08:00,MSFT bull! 📈,positive,330.8513661853109,meme_images/meme_6926.png,1.426510432598897,1,24766.53964853405,0 days 00:05:00,2023-10-16 01:13:00
9213,MSFT,2023-10-16 08:02:00,MSFT hold. 📊,neutral,78.29001275138963,meme_images/meme_9213.png,-0.0236624228538183,0,23117.056629602856,0 days 00:23:00,2023-10-16 08:25:00
1758,MSFT,2023-10-17 00:57:00,MSFT dump... 😢,negative,286.25407825295684,meme_images/meme_1758.png,-1.9422501893755164,0,13439.627351692196,0 days 00:17:00,2023-10-17 01:14:00
970,MSFT,2023-10-18 03:59:00,MSFT dump... 😢,negative,50.05139396812157,meme_images/meme_970.png,-2.7266306897981094,0,62586.23107727677,0 days 00:11:00,2023-10-18 04:10:00
3453,MSFT,2023-10-18 21:35:00,MSFT crash... 😢,negative,3.5791169220410723,meme_images/meme_3453.png,0.5808971007097924,1,31040.21671585832,0 days 00:23:00,2023-10-18 21:58:00
989,MSFT,2023-10-19 19:53:00,MSFT diamond hands! 🚀,positive,122.20297920702474,meme_images/meme_989.png,4.343824869790372,1,67658.29779386325,0 days 00:30:00,2023-10-19 20:23:00
1013,MSFT,2023-10-20 04:55:00,MSFT moon! 🚀,positive,1417.61181551531,meme_images/meme_1013.png,2.8788873298058744,1,15212.604150960602,0 days 00:21:00,2023-10-20 05:16:00
6239,MSFT,2023-10-20 10:53:00,MSFT hold. ⌛,neutral,38.923687917472826,meme_images/meme_6239.png,1.4848275411605514,1,41162.84033158782,0 days 00:20:00,2023-10-20 11:13:00
3727,MSFT,2023-10-21 14:42:00,MSFT paper hands... 😢,negative,137.901065288273,meme_images/meme_3727.png,-4.248365926335138,0,22589.998484292977,0 days 00:29:00,2023-10-21 15:11:00
7552,MSFT,2023-10-21 23:40:00,MSFT paper hands... 💸,negative,1.623088870910978,meme_images/meme_7552.png,1.40636546199255,1,25396.231301235373,0 days 00:13:00,2023-10-21 23:53:00
1711,MSFT,2023-10-22 16:34:00,MSFT news. 📊,neutral,23.451941532724344,meme_images/meme_1711.png,-0.3983799525946475,0,27241.513939964385,0 days 00:16:00,2023-10-22 16:50:00
8458,MSFT,2023-10-22 19:23:00,MSFT hold. 🧐,neutral,65.35031964413965,meme_images/meme_8458.png,0.0940951337869828,1,5086.993080080857,0 days 00:23:00,2023-10-22 19:46:00
9424,MSFT,2023-10-22 20:55:00,MSFT hold. 🧐,neutral,2825.775760637352,meme_images/meme_9424.png,-1.190097459323928,0,137338.24673659843,0 days 00:16:00,2023-10-22 21:11:00
8525,MSFT,2023-10-23 09:25:00,MSFT paper hands... 📉,negative,58.06176235419,meme_images/meme_8525.png,-2.5818088450244097,0,28003.414753064502,0 days 00:25:00,2023-10-23 09:50:00
7659,MSFT,2023-10-23 14:37:00,MSFT bear... 📉,negative,289.69247409924986,meme_images/meme_7659.png,-2.226542189963915,0,44292.87653073174,0 days 00:25:00,2023-10-23 15:02:00
3028,MSFT,2023-10-23 16:50:00,MSFT bull! 💎🙌,positive,353.4365727300952,meme_images/meme_3028.png,1.3069055204836124,1,20665.29214320086,0 days 00:24:00,2023-10-23 17:14:00
9591,MSFT,2023-10-24 09:40:00,MSFT update. ⌛,neutral,994.3981611657732,meme_images/meme_9591.png,-0.0945222930258279,0,14706.67536586603,0 days 00:21:00,2023-10-24 10:01:00
6714,MSFT,2023-10-25 09:57:00,MSFT paper hands... 📉,negative,827.0778987054696,meme_images/meme_6714.png,-1.767982983270396,0,30630.201385211207,0 days 00:20:00,2023-10-25 10:17:00
8441,MSFT,2023-10-25 17:05:00,MSFT HODL! 📈,positive,26.90034786278782,meme_images/meme_8441.png,2.03254236367209,1,158351.41431104444,0 days 00:16:00,2023-10-25 17:21:00
4780,MSFT,2023-10-27 06:06:00,MSFT diamond hands! 💎🙌,positive,209.3719039575017,meme_images/meme_4780.png,1.559188591114652,1,5609.410380316513,0 days 00:28:00,2023-10-27 06:34:00
5629,MSFT,2023-10-27 15:11:00,MSFT up! 💎🙌,positive,56.77355436073614,meme_images/meme_5629.png,2.360445835126427,1,70272.5914719086,0 days 00:18:00,2023-10-27 15:29:00
2976,MSFT,2023-10-28 02:37:00,MSFT news. 📊,neutral,14.072183505992244,meme_images/meme_2976.png,0.0992578042932529,1,11277.954388206725,0 days 00:09:00,2023-10-28 02:46:00
5299,MSFT,2023-10-28 14:26:00,MSFT watch. 🧐,neutral,30.10718667071501,meme_images/meme_5299.png,0.7160622536011629,1,64510.85523443988,0 days 00:22:00,2023-10-28 14:48:00
7966,MSFT,2023-10-29 11:16:00,MSFT gain! 📈,positive,34.27191619136603,meme_images/meme_7966.png,3.649393852329009,1,211965.1587177409,0 days 00:25:00,2023-10-29 11:41:00
7820,MSFT,2023-10-29 21:59:00,MSFT update. 📊,neutral,882.5891791041468,meme_images/meme_7820.png,1.299484067796847,1,13725.686983673164,0 days 00:24:00,2023-10-29 22:23:00
2071,MSFT,2023-10-29 22:14:00,MSFT update. 🧐,neutral,1741.9587154044957,meme_images/meme_2071.png,-1.5545878688251829,0,106047.6949013127,0 days 00:21:00,2023-10-29 22:35:00
9586,MSFT,2023-10-30 03:09:00,MSFT HODL! 🚀,positive,8873.7830652819,meme_images/meme_9586.png,7.177270465949658,1,599211.19376835,0 days 00:20:00,2023-10-30 03:29:00
4196,MSFT,2023-10-30 04:09:00,MSFT FUD... 📉,negative,90.64772574189873,meme_images/meme_4196.png,-0.5937853587076003,0,45747.25090610831,0 days 00:28:00,2023-10-30 04:37:00
974,MSFT,2023-10-30 04:35:00,MSFT waiting. ⌛,neutral,10.48004239542439,meme_images/meme_974.png,0.3887954840054896,1,19861.13648199805,0 days 00:09:00,2023-10-30 04:44:00
2030,MSFT,2023-10-30 05:58:00,MSFT bear... 💸,negative,113.6839549500719,meme_images/meme_2030.png,0.4781480128180395,1,1101.698590944565,0 days 00:12:00,2023-10-30 06:10:00
1899,MSFT,2023-10-30 08:45:00,MSFT to the moon! 📈,positive,104.2347604480979,meme_images/meme_1899.png,0.7854161088030069,1,86217.24684806126,0 days 00:26:00,2023-10-30 09:11:00
3326,MSFT,2023-10-30 18:19:00,MSFT sell... 😢,negative,416.5579460408275,meme_images/meme_3326.png,-3.156766211343473,0,56310.84857202529,0 days 00:21:00,2023-10-30 18:40:00
5612,MSFT,2023-10-30 21:14:00,MSFT news. 🧐,neutral,37.32399125250954,meme_images/meme_5612.png,-0.2574791641885607,0,14417.223447075008,0 days 00:30:00,2023-10-30 21:44:00
6337,MSFT,2023-10-31 00:17:00,MSFT crash... 📉,negative,21.209215929774608,meme_images/meme_6337.png,-3.790165531059428,0,87742.51138858248,0 days 00:05:00,2023-10-31 00:22:00
2777,MSFT,2023-10-31 12:25:00,MSFT down... 😢,negative,8024.50630422496,meme_images/meme_2777.png,-5.996422840308966,0,117409.61563367146,0 days 00:18:00,2023-10-31 12:43:00
2480,MSFT,2023-10-31 18:13:00,MSFT crash... 📉,negative,465.0631485678478,meme_images/meme_2480.png,-1.974331313295426,0,85938.12014866246,0 days 00:30:00,2023-10-31 18:43:00
373,MSFT,2023-10-31 20:47:00,MSFT gain! 💎🙌,positive,166.04411144506628,meme_images/meme_373.png,2.035538379740513,1,19875.286565336344,0 days 00:10:00,2023-10-31 20:57:00
5155,MSFT,2023-11-02 00:13:00,MSFT sell... 📉,negative,454.1122390580499,meme_images/meme_5155.png,-1.4052015324721807,0,77174.46498486902,0 days 00:21:00,2023-11-02 00:34:00
7510,MSFT,2023-11-02 01:41:00,MSFT gain! 📈,positive,112.5693968630564,meme_images/meme_7510.png,-0.2430585604131285,0,34987.27307774437,0 days 00:22:00,2023-11-02 02:03:00
2437,MSFT,2023-11-02 07:14:00,MSFT news. 📊,neutral,337.74254449334205,meme_images/meme_2437.png,-1.4429780290025316,0,102989.7101476859,0 days 00:07:00,2023-11-02 07:21:00
2629,MSFT,2023-11-02 09:08:00,MSFT bull! 🚀,positive,590.8590149394838,meme_images/meme_2629.png,4.117594492528714,1,55034.261369806816,0 days 00:05:00,2023-11-02 09:13:00
6253,MSFT,2023-11-02 14:53:00,MSFT watch. ⌛,neutral,357.3978348828799,meme_images/meme_6253.png,-0.1412838623424716,0,22357.205578544872,0 days 00:30:00,2023-11-02 15:23:00
5460,MSFT,2023-11-03 00:42:00,MSFT moon! 📈,positive,3.699166003113956,meme_images/meme_5460.png,2.666207474267383,1,34041.76143468673,0 days 00:25:00,2023-11-03 01:07:00
9218,MSFT,2023-11-03 05:21:00,MSFT news. 🧐,neutral,79.19555801606798,meme_images/meme_9218.png,-0.5660574419329756,0,4009.932597643525,0 days 00:18:00,2023-11-03 05:39:00
7715,MSFT,2023-11-03 12:47:00,MSFT update. 🧐,neutral,231.72300962990323,meme_images/meme_7715.png,-0.6662185613015342,0,8707.087358068677,0 days 00:08:00,2023-11-03 12:55:00
